Leave_ID,Employee_ID,Leave_Date,Leave_Type,Leave_Days,Approval_Status
4502,1315,2025-02-27,Emergency Leave,1,Approved
4503,1456,2025-11-23,Casual Leave,1,Approved
4504,1439,2025-12-21,Emergency Leave,1,Approved
4505,1140,2025-04-22,Sick Leave,1,Approved
4506,1078,2025-09-15,Sick Leave,3,Rejected
4507,1142,2025-11-07,Earned Leave,2,Rejected
4508,1030,2025-03-26,Sick Leave,1,Approved
4509,1031,2025-11-12,Emergency Leave,1,Approved
4510,1028,2025-10-31,Casual Leave,1,Pending
4511,1485,2025-09-29,Casual Leave,1,Approved
4512,1377,2025-12-21,Emergency Leave,1,Approved
4513,1316,2025-03-15,Sick Leave,1,Approved
4514,1284,2025-06-03,Sick Leave,1,Approved
4515,1381,2025-04-03,Casual Leave,1,Approved
4516,1178,2025-10-15,Earned Leave,1,Approved
4517,1178,2025-04-20,Earned Leave,1,Approved
4518,1483,2025-07-08,Sick Leave,1,Approved
4519,1454,2025-09-04,Sick Leave,1,Approved
4520,1394,2025-10-17,Emergency Leave,1,Approved
4521,1410,2025-07-16,Sick Leave,1,Approved
4522,1098,2025-10-07,Earned Leave,1,Approved
4523,1107,2025-11-16,Earned Leave,1,Approved
4524,1217,2025-04-05,Earned Leave,1,Approved
4525,1436,2025-10-26,Earned Leave,2,Approved
4526,1200,2025-07-11,Casual Leave,2,Approved
4527,1227,2025-02-11,Emergency Leave,1,Approved
4528,1102,2025-09-26,Casual Leave,1,Approved
4529,1457,2025-06-21,Sick Leave,1,Approved
4530,1188,2025-06-16,Emergency Leave,1,Rejected
4531,1450,2025-08-21,Sick Leave,1,Approved
4532,1483,2025-05-27,Earned Leave,1,Approved
4533,1257,2025-09-28,Casual Leave,2,Approved
4534,1168,2025-09-21,Earned Leave,2,Pending
4535,1076,2025-11-17,Casual Leave,1,Approved
4536,1438,2025-10-02,Sick Leave,2,Approved
4537,1143,2025-09-11,Casual Leave,1,Approved
4538,1433,2025-08-26,Casual Leave,1,Approved
4539,1082,2025-03-07,Earned Leave,1,Approved
4540,1181,2025-09-09,Earned Leave,2,Approved
4541,1142,2025-03-26,Emergency Leave,1,Approved
4542,1036,2025-06-13,Sick Leave,1,Rejected
4543,1393,2025-12-05,Sick Leave,2,Approved
4544,1288,2025-01-14,Sick Leave,1,Approved
4545,1477,2025-07-16,Earned Leave,1,Approved
4546,1484,2025-09-15,Emergency Leave,1,Approved
4547,1488,2025-01-13,Casual Leave,3,Approved
4548,1194,2025-04-01,Emergency Leave,1,Approved
4549,1226,2025-05-01,Earned Leave,3,Approved
4550,1271,2025-09-29,Emergency Leave,1,Approved
4551,1244,2025-08-12,Emergency Leave,2,Approved
4552,1447,2025-01-09,Sick Leave,1,Approved
4553,1038,2025-05-08,Earned Leave,1,Pending
4554,1042,2025-08-18,Emergency Leave,1,Approved
4555,1013,2025-08-21,Sick Leave,1,Approved
4556,1325,2025-07-18,Casual Leave,2,Approved
4557,1192,2025-08-14,Earned Leave,1,Pending
4558,1161,2025-06-25,Emergency Leave,1,Approved
4559,1223,2025-11-13,Casual Leave,1,Approved
4560,1350,2025-05-18,Casual Leave,2,Pending
4561,1149,2025-08-01,Earned Leave,1,Approved
4562,1284,2025-05-18,Casual Leave,1,Approved
4563,1485,2025-05-06,Emergency Leave,1,Approved
4564,1227,2025-03-05,Earned Leave,1,Rejected
4565,1493,2025-10-14,Earned Leave,1,Approved
4566,1005,2025-02-08,Emergency Leave,1,Rejected
4567,1139,2025-08-30,Sick Leave,1,Approved
4568,1461,2025-09-29,Earned Leave,1,Approved
4569,1374,2025-05-27,Earned Leave,1,Approved
4570,1290,2025-08-12,Sick Leave,1,Rejected
4571,1085,2025-03-31,Casual Leave,3,Approved
4572,1038,2025-11-30,Earned Leave,1,Approved
4573,1336,2025-01-10,Emergency Leave,1,Approved
4574,1299,2025-04-27,Earned Leave,1,Approved
4575,1136,2025-10-25,Emergency Leave,1,Pending
4576,1405,2025-06-15,Emergency Leave,1,Approved
4577,1447,2025-11-19,Emergency Leave,1,Approved
4578,1395,2025-07-19,Emergency Leave,1,Approved
4579,1104,2025-07-24,Casual Leave,1,Approved
4580,1216,2025-06-05,Earned Leave,1,Approved
4581,1215,2025-10-30,Earned Leave,1,Approved
4582,1446,2025-05-03,Sick Leave,2,Approved
4583,1022,2025-08-12,Casual Leave,1,Approved
4584,1111,2025-01-16,Earned Leave,2,Approved
4585,1285,2025-11-19,Sick Leave,1,Approved
4586,1440,2025-01-13,Emergency Leave,1,Approved
4587,1037,2025-03-13,Earned Leave,1,Approved
4588,1022,2025-12-20,Earned Leave,1,Pending
4589,1458,2025-11-12,Casual Leave,1,Approved
4590,1375,2025-07-10,Earned Leave,2,Approved
4591,1226,2025-11-05,Sick Leave,1,Approved
4592,1209,2025-02-16,Emergency Leave,1,Rejected
4593,1065,2025-03-29,Casual Leave,1,Approved
4594,1301,2025-05-25,Casual Leave,1,Approved
4595,1245,2025-12-08,Sick Leave,1,Approved
4596,1134,2025-01-13,Casual Leave,2,Approved
4597,1157,2025-04-05,Earned Leave,1,Rejected
4598,1413,2025-05-25,Earned Leave,1,Approved
4599,1257,2025-07-23,Earned Leave,1,Approved
4600,1478,2025-01-31,Casual Leave,1,Approved
4601,1167,2025-09-06,Casual Leave,1,Rejected
4602,1204,2025-11-26,Casual Leave,1,Approved
4603,1151,2025-06-16,Casual Leave,1,Approved
4604,1076,2025-01-15,Sick Leave,1,Approved
4605,1168,2025-03-06,Earned Leave,1,Approved
4606,1320,2025-03-12,Sick Leave,1,Rejected
4607,1283,2025-06-03,Earned Leave,1,Approved
4608,1157,2025-12-01,Earned Leave,1,Approved
4609,1284,2025-04-18,Earned Leave,1,Approved
4610,1232,2025-02-12,Emergency Leave,1,Approved
4611,1155,2025-09-16,Earned Leave,2,Pending
4612,1318,2025-08-30,Emergency Leave,1,Approved
4613,1492,2025-07-10,Emergency Leave,1,Approved
4614,1037,2025-12-27,Casual Leave,1,Approved
4615,1499,2025-03-21,Casual Leave,1,Approved
4616,1117,2025-09-20,Sick Leave,3,Pending
4617,1229,2025-04-09,Casual Leave,1,Approved
4618,1439,2025-03-19,Emergency Leave,1,Approved
4619,1429,2025-05-05,Emergency Leave,1,Rejected
4620,1057,2025-09-29,Casual Leave,1,Approved
4621,1247,2025-02-16,Emergency Leave,1,Approved
4622,1003,2025-10-20,Casual Leave,2,Approved
4623,1263,2025-09-08,Earned Leave,2,Approved
4624,1306,2025-08-13,Emergency Leave,1,Pending
4625,1092,2025-08-12,Sick Leave,1,Pending
4626,1209,2025-12-03,Sick Leave,1,Approved
4627,1479,2025-03-30,Sick Leave,1,Approved
4628,1112,2025-11-02,Emergency Leave,2,Approved
4629,1360,2025-12-03,Casual Leave,1,Approved
4630,1059,2025-11-14,Casual Leave,1,Rejected
4631,1184,2025-05-15,Sick Leave,2,Approved
4632,1214,2025-11-27,Emergency Leave,1,Rejected
4633,1284,2025-10-25,Casual Leave,2,Approved
4634,1054,2025-10-30,Sick Leave,2,Pending
4635,1248,2025-11-18,Emergency Leave,2,Pending
4636,1025,2025-12-16,Casual Leave,1,Pending
4637,1120,2025-02-09,Emergency Leave,2,Approved
4638,1170,2025-05-08,Emergency Leave,1,Rejected
4639,1187,2025-04-25,Casual Leave,3,Approved
4640,1087,2025-05-21,Casual Leave,2,Approved
4641,1042,2025-10-27,Earned Leave,1,Approved
4642,1045,2025-11-05,,2,Approved
4643,1370,2025-05-06,Emergency Leave,2,Approved
4644,1131,2025-09-16,Casual Leave,1,Approved
4645,1465,2025-10-23,Casual Leave,1,Approved
4646,1095,2025-12-26,Emergency Leave,1,Approved
4647,1311,2025-11-30,Emergency Leave,1,Approved
4648,1076,2025-06-21,Casual Leave,1,Approved
4649,1487,2025-01-20,Earned Leave,1,Approved
4650,1412,2025-02-27,Casual Leave,1,Approved
4651,1160,2025-12-30,Casual Leave,1,Approved
4652,1099,2025-08-05,Earned Leave,2,Approved
4653,1457,2025-02-05,Emergency Leave,1,Approved
4654,1360,2025-08-27,Sick Leave,1,Approved
4655,1458,2025-12-16,Sick Leave,3,Approved
4656,1130,2025-02-26,Earned Leave,1,Rejected
4657,1099,2025-05-29,Sick Leave,2,Approved
4658,1480,2025-07-31,Casual Leave,1,Approved
4659,1136,2025-09-09,Emergency Leave,1,Approved
4660,1168,2025-12-04,Earned Leave,1,Rejected
4661,1256,2025-10-02,Casual Leave,1,Approved
4662,1071,2025-02-24,Sick Leave,2,Approved
4663,1447,2025-07-17,Casual Leave,1,Approved
4664,1220,2025-06-18,Emergency Leave,2,Pending
4665,1373,2025-09-01,Casual Leave,1,Approved
4666,1434,2025-12-17,Sick Leave,1,Approved
4667,1054,2025-01-12,Emergency Leave,3,Approved
4668,1371,2025-11-16,Casual Leave,3,Rejected
4669,1330,2025-04-15,Sick Leave,2,Approved
4670,1500,2025-08-03,Casual Leave,2,Rejected
4671,1218,2025-10-14,Casual Leave,1,Approved
4672,1039,2025-04-17,Sick Leave,1,Approved
4673,1226,2025-05-25,Emergency Leave,3,Approved
4674,1086,2025-07-15,Earned Leave,1,Approved
4675,1407,2025-07-17,Sick Leave,3,Pending
4676,1142,2025-07-11,Casual Leave,1,Pending
4677,1116,2025-08-29,Sick Leave,1,Approved
4678,1178,2025-08-16,Casual Leave,1,Approved
4679,1126,2025-08-21,Earned Leave,1,Approved
4680,1116,2025-06-24,Emergency Leave,2,Approved
4681,1296,2025-04-28,Casual Leave,1,Approved
4682,1426,2025-02-24,Earned Leave,1,Approved
4683,1092,2025-01-07,Emergency Leave,1,Approved
4684,1043,2025-11-26,Sick Leave,1,Approved
4685,1351,2025-12-28,Earned Leave,1,Approved
4686,1109,2025-10-05,Sick Leave,1,Approved
4687,1002,2025-11-30,Emergency Leave,1,Approved
4688,1263,2025-10-10,Earned Leave,1,Rejected
4689,1420,2025-10-05,Sick Leave,2,Pending
4690,1290,2025-11-03,Emergency Leave,1,Pending
4691,1442,2025-06-07,Earned Leave,1,Approved
4692,1291,2025-05-20,Emergency Leave,1,Approved
4693,1300,2025-09-29,Earned Leave,1,Approved
4694,1221,2025-12-06,Sick Leave,1,Approved
4695,1303,2025-02-23,Emergency Leave,1,Approved
4696,1342,2025-04-30,Earned Leave,2,Approved
4697,1426,2025-06-12,Emergency Leave,2,Approved
4698,1338,2025-12-30,Emergency Leave,1,Pending
4699,1055,2025-03-25,Sick Leave,1,Approved
4700,1440,2025-09-24,Earned Leave,1,Approved
4701,1186,2025-11-27,Sick Leave,1,Rejected
4702,1430,2025-06-17,Earned Leave,1,Approved
4703,1337,2025-09-16,Casual Leave,1,Approved
4704,1203,2025-09-16,Sick Leave,2,Approved
4705,1316,2025-05-11,Casual Leave,1,Approved
4706,1093,2025-06-20,Emergency Leave,1,Approved
4707,1205,2025-07-29,Emergency Leave,2,Approved
4708,1137,2025-01-14,Earned Leave,2,Rejected
4709,1314,2025-03-26,Casual Leave,1,Pending
4710,1324,2025-04-19,Casual Leave,1,Approved
4711,1233,2025-02-09,Casual Leave,1,Approved
4712,1284,2025-07-07,Casual Leave,1,Approved
4713,1372,2025-01-01,Earned Leave,1,Pending
4714,1325,2025-11-13,Casual Leave,1,Rejected
4715,1287,2025-12-07,Casual Leave,1,Approved
4716,1092,2025-08-01,Earned Leave,1,Approved
4717,1279,2025-07-31,Casual Leave,1,Approved
4718,1144,2025-11-11,Sick Leave,1,Approved
4719,1366,2025-06-12,Casual Leave,1,Approved
4720,1105,2025-04-27,Sick Leave,1,Rejected
4721,1435,2025-09-27,Emergency Leave,1,Approved
4722,1004,2025-10-01,Earned Leave,1,Approved
4723,1103,2025-07-21,Sick Leave,2,Rejected
4724,1091,2025-07-13,Sick Leave,1,Approved
4725,1416,2025-05-16,Casual Leave,1,Approved
4726,1081,2025-08-10,Casual Leave,3,Approved
4727,1325,2025-11-12,Earned Leave,1,Approved
4728,1392,2025-12-13,Emergency Leave,1,Approved
4729,1429,2025-07-19,Casual Leave,2,Approved
4730,1222,2025-07-04,Sick Leave,2,Approved
4731,1280,2025-10-15,Casual Leave,3,Approved
4732,1497,2025-07-04,Emergency Leave,1,Approved
4733,1211,2025-01-03,Casual Leave,1,Approved
4734,1006,2025-06-18,Emergency Leave,1,Approved
4735,1307,2025-10-19,Casual Leave,1,Approved
4736,1473,2025-01-31,Casual Leave,2,Rejected
4737,1439,2025-06-29,Sick Leave,1,Approved
4738,1197,2025-05-06,Earned Leave,3,Approved
4739,1177,2025-06-29,Earned Leave,1,Rejected
4740,1095,2025-07-12,Emergency Leave,1,Approved
4741,1431,2025-09-14,Casual Leave,3,Approved
4742,1325,2025-05-23,Sick Leave,1,Approved
4743,1116,2025-04-27,Emergency Leave,1,Approved
4744,1448,2025-02-03,Earned Leave,1,Approved
4745,1016,2025-11-14,Sick Leave,1,Approved
4746,1312,2025-02-13,Casual Leave,1,Pending
4747,1002,2025-05-12,Sick Leave,2,Rejected
4748,1283,2025-07-26,Sick Leave,1,Approved
4749,1086,2025-06-28,Casual Leave,2,Approved
4750,1198,2025-02-22,Casual Leave,1,Approved
4751,1444,2025-09-06,Casual Leave,1,Approved
4752,1148,2025-11-15,Emergency Leave,1,Approved
4753,1331,2025-03-07,Sick Leave,1,Approved
4754,1430,2025-09-13,Emergency Leave,1,Approved
4755,1113,2025-08-08,Earned Leave,1,Approved
4756,1489,2025-04-14,Emergency Leave,2,Approved
4757,1110,2025-05-15,Casual Leave,1,Approved
4758,1103,2025-11-21,Sick Leave,3,Rejected
4759,1027,2025-09-17,Casual Leave,1,Pending
4760,1437,2025-07-17,Sick Leave,3,Approved
4761,1323,2025-11-03,Sick Leave,1,Approved
4762,1243,2025-09-25,Earned Leave,1,Approved
4763,1278,2025-03-27,Earned Leave,2,Approved
4764,1249,2025-03-29,Sick Leave,1,Pending
4765,1166,2025-07-16,Sick Leave,1,Approved
4766,1461,2025-01-17,Sick Leave,1,Approved
4767,1074,2025-03-20,Earned Leave,2,Approved
4768,1263,2025-02-16,Sick Leave,2,Approved
4769,1487,2025-04-17,Emergency Leave,1,Approved
4770,1466,2025-08-23,Earned Leave,1,Approved
4771,1154,2025-12-05,Earned Leave,1,Rejected
4772,1422,2025-01-29,Casual Leave,1,Pending
4773,1430,2025-05-02,Emergency Leave,1,Approved
4774,1289,2025-10-31,Sick Leave,1,Pending
4775,1021,2025-07-12,Emergency Leave,2,Rejected
4776,1173,2025-08-29,Earned Leave,1,Pending
4777,1099,2025-03-21,Casual Leave,2,Approved
4778,1063,2025-10-17,Casual Leave,1,Approved
4779,1003,2025-11-13,Sick Leave,1,Approved
4780,1119,2025-02-22,Sick Leave,1,Rejected
4781,1282,2025-09-13,Earned Leave,2,Rejected
4782,1484,2025-04-25,Earned Leave,1,Approved
4783,1085,2025-07-01,Emergency Leave,1,Approved
4784,1252,2025-10-12,Sick Leave,1,Approved
4785,1399,2025-08-02,Casual Leave,2,Approved
4786,1121,2025-08-17,Casual Leave,1,Approved
4787,1267,2025-02-25,Emergency Leave,1,Approved
4788,1496,2025-07-24,Emergency Leave,1,Approved
4789,1314,2025-12-31,Sick Leave,3,Approved
4790,1403,2025-05-28,Emergency Leave,1,Approved
4791,1261,2025-03-09,Casual Leave,1,Approved
4792,1076,2025-09-28,Casual Leave,2,Rejected
4793,1461,2025-10-28,Sick Leave,1,Approved
4794,1157,2025-01-17,Emergency Leave,1,Rejected
4795,1168,2025-02-23,Sick Leave,1,Approved
4796,1050,2025-07-24,Emergency Leave,1,Approved
4797,1484,2025-03-31,Casual Leave,1,Approved
4798,1391,2025-05-31,Sick Leave,1,Approved
4799,1359,2025-06-03,Sick Leave,2,Approved
4800,1165,2025-11-10,Sick Leave,1,Approved
4801,1026,2025-04-03,Emergency Leave,1,Rejected
4802,1150,2025-03-10,Sick Leave,1,Approved
4803,1245,2025-03-31,Earned Leave,1,Approved
4804,1074,2025-12-19,Earned Leave,3,Approved
4805,1429,2025-02-15,Sick Leave,2,Approved
4806,1338,2025-06-02,Emergency Leave,1,Pending
4807,1269,2025-02-17,Sick Leave,1,Approved
4808,1433,2025-11-20,Sick Leave,1,Approved
4809,1209,2025-10-08,Emergency Leave,1,Approved
4810,1437,2025-07-03,Sick Leave,1,Rejected
4811,1308,2025-08-03,Earned Leave,2,Approved
4812,1216,2025-03-06,Earned Leave,1,Approved
4813,1468,2025-02-24,Sick Leave,1,Pending
4814,1106,2025-12-03,Sick Leave,1,Approved
4815,1438,2025-05-09,Casual Leave,2,Approved
4816,1327,2025-10-23,Earned Leave,2,Approved
4817,1084,2025-12-03,Sick Leave,1,Approved
4818,1330,2025-05-11,Emergency Leave,1,Pending
4819,1065,2025-06-01,Casual Leave,1,Approved
4820,1082,2025-08-23,Emergency Leave,1,Approved
4821,1027,2025-07-06,Emergency Leave,3,Approved
4822,1215,2025-01-03,Sick Leave,1,Approved
4823,1243,2025-09-28,Emergency Leave,1,Rejected
4824,1060,2025-04-20,Emergency Leave,1,Approved
4825,1474,2025-03-03,Emergency Leave,1,Approved
4826,1093,2025-07-12,Earned Leave,1,Approved
4827,1033,2025-03-20,Sick Leave,3,Approved
4828,1500,2025-01-03,Sick Leave,1,Approved
4829,1484,2025-11-02,Emergency Leave,1,Approved
4830,1120,2025-05-07,Earned Leave,1,Rejected
4831,1410,2025-02-28,Casual Leave,1,Approved
4832,1369,2025-11-11,Earned Leave,1,Approved
4833,1406,2025-07-21,Casual Leave,1,Pending
4834,1472,2025-08-07,Casual Leave,1,Approved
4835,1221,2025-08-25,Emergency Leave,1,Approved
4836,1152,2025-12-01,Earned Leave,1,Approved
4837,1122,2025-04-11,Casual Leave,1,Approved
4838,1453,2025-04-20,Casual Leave,1,Approved
4839,1400,2025-02-23,Casual Leave,2,Approved
4840,1176,2025-11-01,Emergency Leave,1,Approved
4841,1113,2025-08-10,Casual Leave,1,Approved
4842,1279,2025-06-29,Casual Leave,1,Approved
4843,1306,2025-12-13,Casual Leave,1,Approved
4844,1240,2025-10-28,Earned Leave,2,Approved
4845,1220,2025-01-08,Earned Leave,1,Rejected
4846,1010,2025-11-27,Emergency Leave,1,Approved
4847,1409,2025-11-22,Emergency Leave,1,Approved
4848,1055,2025-03-21,Sick Leave,1,Approved
4849,1400,2025-04-25,Emergency Leave,1,Pending
4850,1049,2025-07-13,Emergency Leave,1,Approved
4851,1210,2025-11-30,Earned Leave,1,Approved
4852,1485,2025-12-11,Earned Leave,1,Approved
4853,1335,2025-02-25,Emergency Leave,2,Approved
4854,1253,2025-04-13,Sick Leave,3,Approved
4855,1240,2025-10-21,Emergency Leave,1,Approved
4856,1461,2025-01-10,Sick Leave,1,Rejected
4857,1281,2025-10-15,Sick Leave,2,Approved
4858,1107,2025-05-29,Earned Leave,1,Approved
4859,1161,2025-11-10,Emergency Leave,1,Approved
4860,1140,2025-12-27,Emergency Leave,1,Approved
4861,1321,2025-12-09,Emergency Leave,2,Approved
4862,1221,2025-06-20,Casual Leave,1,Approved
4863,1498,2025-12-25,Sick Leave,2,Pending
4864,1173,2025-08-28,Sick Leave,2,Approved
4865,1163,2025-12-05,Casual Leave,1,Approved
4866,1465,2025-06-19,Earned Leave,1,Approved
4867,1150,2025-07-30,Earned Leave,1,Approved
4868,1267,2025-04-03,Emergency Leave,1,Approved
4869,1159,2025-02-24,Earned Leave,1,Approved
4870,1411,2025-08-27,Casual Leave,2,Approved
4871,1001,2025-02-27,Casual Leave,1,Approved
4872,1496,2025-09-28,Earned Leave,1,Approved
4873,1104,2025-07-30,Earned Leave,1,Approved
4874,1356,2025-11-09,Sick Leave,1,Approved
4875,1368,2025-01-21,Emergency Leave,1,Approved
4876,1451,2025-03-02,Earned Leave,2,Approved
4877,1294,2025-10-26,Earned Leave,1,Rejected
4878,1236,2025-09-29,Emergency Leave,1,Approved
4879,1344,2025-12-20,Earned Leave,1,Approved
4880,1023,2025-06-30,Earned Leave,1,Approved
4881,1030,2025-11-15,Emergency Leave,1,Approved
4882,1410,2025-08-18,Emergency Leave,1,Approved
4883,1500,2025-11-26,Sick Leave,1,Approved
4884,1150,2025-11-21,Sick Leave,1,Pending
4885,1474,2025-03-31,Emergency Leave,1,Approved
4886,1276,2025-02-28,Emergency Leave,1,Approved
4887,1198,2025-06-30,Casual Leave,1,Rejected
4888,1104,2025-08-14,Sick Leave,1,Approved
4889,1027,2025-12-22,Emergency Leave,1,Approved
4890,1495,2025-08-18,Sick Leave,1,Approved
4891,1274,2025-05-14,Emergency Leave,1,Rejected
4892,1176,2025-04-27,Casual Leave,2,Approved
4893,1312,2025-12-17,Casual Leave,1,Approved
4894,1392,2025-01-13,Emergency Leave,1,Rejected
4895,1420,2025-01-04,Casual Leave,2,Approved
4896,1103,2025-03-30,Earned Leave,2,Approved
4897,1415,2025-02-11,Sick Leave,2,Approved
4898,1031,2025-12-05,Sick Leave,1,Approved
4899,1403,2025-04-12,Casual Leave,2,Approved
4900,1205,2025-08-10,Earned Leave,2,Approved
4901,1376,2025-10-14,Earned Leave,1,Approved
4902,1319,2025-03-19,Sick Leave,1,Approved
4903,1125,2025-04-15,Sick Leave,1,Approved
4904,1308,2025-03-03,Emergency Leave,1,Rejected
4905,1375,2025-01-02,Casual Leave,1,Pending
4906,1375,2025-10-04,Earned Leave,1,Pending
4907,1203,2025-11-19,Emergency Leave,1,Approved
4908,1338,2025-12-20,Earned Leave,3,Pending
4909,1443,2025-10-07,Earned Leave,1,Approved
4910,1034,2025-06-02,Casual Leave,1,Approved
4911,1402,2025-12-04,Casual Leave,1,Approved
4912,1486,2025-05-24,Sick Leave,1,Approved
4913,1231,2025-07-07,Emergency Leave,2,Approved
4914,1049,2025-10-23,Emergency Leave,1,Approved
4915,1176,2025-08-06,Emergency Leave,1,Approved
4916,1480,2025-02-02,Sick Leave,1,Approved
4917,1045,2025-02-16,Sick Leave,2,Rejected
4918,1246,2025-03-22,Emergency Leave,1,Approved
4919,1134,2025-11-29,Earned Leave,1,Rejected
4920,1193,2025-12-29,Emergency Leave,1,Approved
4921,1209,2025-07-20,Earned Leave,1,Pending
4922,1294,2025-12-13,Earned Leave,1,Approved
4923,1417,2025-11-12,Earned Leave,1,Approved
4924,1294,2025-11-14,Emergency Leave,1,Approved
4925,1304,2025-09-12,Emergency Leave,1,Approved
4926,1390,2025-10-18,Earned Leave,1,Pending
4927,1333,2025-05-20,Sick Leave,1,Rejected
4928,1202,2025-06-03,Sick Leave,1,Approved
4929,1031,2025-06-26,Emergency Leave,2,Approved
4930,1011,2025-11-16,Casual Leave,2,Rejected
4931,1330,2025-07-08,Emergency Leave,1,Approved
4932,1468,2025-04-25,Emergency Leave,2,Rejected
4933,1246,2025-03-14,Earned Leave,1,Approved
4934,1415,2025-02-03,Casual Leave,1,Pending
4935,1470,2025-02-20,Earned Leave,1,Rejected
4936,1438,2025-09-21,Casual Leave,1,Approved
4937,1473,2025-02-25,Emergency Leave,1,Pending
4938,1041,2025-10-21,Casual Leave,1,Approved
4939,1369,2025-04-08,Casual Leave,1,Approved
4940,1029,2025-06-24,Casual Leave,2,Approved
4941,1476,2025-01-06,Emergency Leave,1,Rejected
4942,1102,2025-02-13,Sick Leave,2,Approved
4943,1254,2025-03-19,Sick Leave,1,Approved
4944,1487,2025-09-18,Casual Leave,1,Approved
4945,1370,2025-10-16,Sick Leave,1,Pending
4946,1360,2025-01-27,Emergency Leave,2,Pending
4947,1058,2025-10-06,Emergency Leave,1,Pending
4948,1055,2025-03-08,Sick Leave,1,Approved
4949,1163,2025-04-14,Casual Leave,1,Pending
4950,1277,2025-12-18,Emergency Leave,2,Approved
4951,1222,2025-12-11,Emergency Leave,1,Approved
4952,1046,2025-04-16,Emergency Leave,1,Approved
4953,1487,2025-12-20,Earned Leave,2,Approved
4954,1156,2025-01-07,Sick Leave,1,Pending
4955,1487,2025-01-01,Earned Leave,1,Rejected
4956,1489,2025-08-15,Sick Leave,1,Approved
4957,1428,2025-01-19,Casual Leave,1,Approved
4958,1071,2025-01-06,Earned Leave,1,Approved
4959,1347,2025-03-19,Casual Leave,2,Approved
4960,1320,2025-12-21,Casual Leave,2,Approved
4961,1325,2025-01-03,Casual Leave,2,Approved
4962,1026,2025-12-31,Sick Leave,1,Approved
4963,1307,2025-09-23,Earned Leave,1,Approved
4964,1290,2025-11-24,Emergency Leave,1,Rejected
4965,1498,2025-08-28,Earned Leave,1,Approved
4966,1157,2025-02-07,Earned Leave,1,Approved
4967,1069,2025-10-26,Sick Leave,1,Pending
4968,1377,2025-11-06,Sick Leave,1,Approved
4969,1347,2025-12-04,Sick Leave,1,Approved
