Performance_ID,Employee_ID,Review_Month,Performance_Score,Productivity_Score,Manager_Rating
5193,1433,2025-09-01,8.9,94.4,9.8
5194,1433,2025-10-01,9.1,81.9,10.0
5195,1433,2025-11-01,7.8,77.9,7.3
5196,1433,2025-12-01,7.9,62.9,7.9
5197,1434,2025-01-01,8.2,82.8,8.2
5198,1434,2025-02-01,6.3,69.4,5.2
5199,1434,2025-03-01,6.0,60.9,6.8
5200,1434,2025-04-01,6.7,57.3,6.1
5201,1434,2025-05-01,6.3,66.4,7.3
5202,1434,2025-06-01,6.1,77.9,5.7
5203,1434,2025-07-01,9.3,62.1,9.4
5204,1434,2025-08-01,5.1,72.8,3.4
5205,1434,2025-09-01,5.8,82.6,4.7
5206,1434,2025-10-01,6.8,77.0,5.9
5207,1434,2025-11-01,7.5,100.0,7.0
5208,1434,2025-12-01,4.7,74.6,2.5
5209,1435,2025-01-01,5.8,71.5,5.7
5210,1435,2025-02-01,8.4,63.5,8.5
5211,1435,2025-03-01,6.1,84.6,5.7
5212,1435,2025-04-01,4.9,79.3,5.7
5213,1435,2025-05-01,8.6,66.3,8.5
5214,1435,2025-06-01,9.5,68.6,9.9
5215,1435,2025-07-01,4.6,81.9,3.9
5216,1435,2025-08-01,6.9,78.2,7.8
5217,1435,2025-09-01,7.0,77.1,5.6
5218,1435,2025-10-01,6.5,69.9,6.4
5219,1435,2025-11-01,6.5,100.0,6.2
5220,1435,2025-12-01,7.8,83.5,7.0
5221,1436,2025-01-01,5.4,58.0,5.1
5222,1436,2025-02-01,6.0,85.3,5.7
5223,1436,2025-03-01,7.4,62.2,7.1
5224,1436,2025-04-01,7.6,80.4,7.7
5225,1436,2025-05-01,7.4,86.7,6.6
5226,1436,2025-06-01,8.5,72.4,9.7
5227,1436,2025-07-01,4.4,68.7,1.9
5228,1436,2025-08-01,6.6,77.4,7.1
5229,1436,2025-09-01,7.1,100.0,5.9
5230,1436,2025-10-01,10.0,68.6,9.2
5231,1436,2025-11-01,7.4,99.1,6.0
5232,1436,2025-12-01,4.7,96.0,4.5
5233,1437,2025-01-01,6.0,57.6,4.1
5234,1437,2025-02-01,6.6,83.7,8.5
5235,1437,2025-03-01,7.6,76.2,8.3
5236,1437,2025-04-01,5.9,62.5,6.5
5237,1437,2025-05-01,9.1,73.5,8.0
5238,1437,2025-06-01,8.8,67.7,7.0
5239,1437,2025-07-01,6.3,83.9,6.9
5240,1437,2025-08-01,4.9,52.9,7.2
5241,1437,2025-09-01,7.5,94.5,7.3
5242,1437,2025-10-01,7.2,74.3,5.6
5243,1437,2025-11-01,7.3,69.5,6.0
5244,1437,2025-12-01,6.2,100.0,5.1
5245,1438,2025-01-01,7.5,89.6,7.3
5246,1438,2025-02-01,4.7,64.2,4.1
5247,1438,2025-03-01,8.2,76.8,8.4
5248,1438,2025-04-01,8.5,83.0,8.4
5249,1438,2025-05-01,7.8,69.6,6.3
5250,1438,2025-06-01,7.4,74.1,8.7
5251,1438,2025-07-01,6.3,55.9,6.6
5252,1438,2025-08-01,7.5,69.5,7.8
5253,1438,2025-09-01,8.7,69.5,7.2
5254,1438,2025-10-01,9.8,65.1,10.0
5255,1438,2025-11-01,9.5,59.5,10.0
5256,1438,2025-12-01,7.9,52.7,8.1
5257,1439,2025-01-01,,87.1,7.2
5258,1439,2025-02-01,7.8,59.3,7.0
5259,1439,2025-03-01,6.2,79.7,6.5
5260,1439,2025-04-01,6.2,42.3,5.7
5261,1439,2025-05-01,7.6,69.3,7.8
5262,1439,2025-06-01,5.9,50.9,5.5
5263,1439,2025-07-01,4.2,95.8,4.6
5264,1439,2025-08-01,7.2,51.6,8.0
5265,1439,2025-09-01,8.2,54.0,8.1
5266,1439,2025-10-01,7.9,88.1,7.7
5267,1439,2025-11-01,7.3,63.0,5.8
5268,1439,2025-12-01,6.7,100.0,5.9
5269,1440,2025-01-01,8.0,63.9,10.0
5270,1440,2025-02-01,8.8,84.3,7.6
5271,1440,2025-03-01,6.2,65.8,5.0
5272,1440,2025-04-01,6.5,80.7,6.6
5273,1440,2025-05-01,6.8,73.5,6.8
5274,1440,2025-06-01,6.1,69.6,5.8
5275,1440,2025-07-01,8.0,86.0,7.8
5276,1440,2025-08-01,8.3,88.2,6.8
5277,1440,2025-09-01,8.4,72.8,9.3
5278,1440,2025-10-01,6.9,67.1,8.4
5279,1440,2025-11-01,6.8,50.1,7.9
5280,1440,2025-12-01,8.2,50.9,7.7
5281,1441,2025-01-01,8.6,74.4,10.0
5282,1441,2025-02-01,7.9,79.0,8.1
5283,1441,2025-03-01,6.7,81.3,6.6
5284,1441,2025-04-01,,92.0,8.8
5285,1441,2025-05-01,5.8,53.0,5.2
5286,1441,2025-06-01,6.7,81.2,7.1
5287,1441,2025-07-01,6.0,75.4,4.0
5288,1441,2025-08-01,7.2,61.1,7.0
5289,1441,2025-09-01,5.8,71.0,6.1
5290,1441,2025-10-01,10.0,72.1,10.0
5291,1441,2025-11-01,7.4,81.8,7.4
5292,1441,2025-12-01,9.5,74.9,10.0
5293,1442,2025-01-01,6.8,64.0,7.2
5294,1442,2025-02-01,7.6,92.5,6.9
5295,1442,2025-03-01,7.9,68.4,7.5
5296,1442,2025-04-01,7.6,60.7,8.6
5297,1442,2025-05-01,7.4,80.6,7.7
5298,1442,2025-06-01,8.9,62.7,9.8
5299,1442,2025-07-01,8.8,86.2,8.0
5300,1442,2025-08-01,6.2,93.3,7.3
5301,1442,2025-09-01,5.9,76.9,4.7
5302,1442,2025-10-01,6.3,81.1,4.3
5303,1442,2025-11-01,7.0,97.6,5.6
5304,1442,2025-12-01,7.2,80.5,8.6
5305,1443,2025-01-01,5.2,67.3,4.9
5306,1443,2025-02-01,5.0,75.2,5.7
5307,1443,2025-03-01,7.3,66.1,7.1
5308,1443,2025-04-01,6.5,79.8,6.3
5309,1443,2025-05-01,6.2,88.9,6.3
5310,1443,2025-06-01,7.9,66.5,6.1
5311,1443,2025-07-01,8.7,94.6,7.6
5312,1443,2025-08-01,9.0,75.0,9.3
5313,1443,2025-09-01,10.0,71.0,10.0
5314,1443,2025-10-01,7.3,80.5,6.7
5315,1443,2025-11-01,3.3,74.1,4.1
5316,1443,2025-12-01,6.0,78.4,4.9
5317,1444,2025-01-01,6.0,72.1,7.0
5318,1444,2025-02-01,7.4,63.6,7.4
5319,1444,2025-03-01,6.5,100.0,6.3
5320,1444,2025-04-01,7.9,62.1,7.7
5321,1444,2025-05-01,5.2,86.0,5.3
5322,1444,2025-06-01,7.6,64.6,7.1
5323,1444,2025-07-01,8.0,60.9,7.7
5324,1444,2025-08-01,7.5,79.8,8.4
5325,1444,2025-09-01,5.3,82.5,5.7
5326,1444,2025-10-01,6.8,94.2,7.7
5327,1444,2025-11-01,6.8,59.9,8.7
5328,1444,2025-12-01,6.6,73.6,7.4
5329,1445,2025-01-01,7.7,40.9,8.0
5330,1445,2025-02-01,6.6,69.5,5.8
5331,1445,2025-03-01,7.3,63.2,6.7
5332,1445,2025-04-01,6.7,79.4,6.6
5333,1445,2025-05-01,7.2,81.5,6.9
5334,1445,2025-06-01,7.8,63.0,8.1
5335,1445,2025-07-01,10.0,73.0,9.6
5336,1445,2025-08-01,8.1,57.0,6.9
5337,1445,2025-09-01,7.3,73.1,7.0
5338,1445,2025-10-01,6.0,84.3,5.3
5339,1445,2025-11-01,10.0,64.0,10.0
5340,1445,2025-12-01,7.5,64.7,7.4
5341,1446,2025-01-01,5.1,82.6,5.9
5342,1446,2025-02-01,7.6,71.0,6.0
5343,1446,2025-03-01,8.0,76.5,10.0
5344,1446,2025-04-01,7.9,72.2,8.4
5345,1446,2025-05-01,4.1,92.6,4.7
5346,1446,2025-06-01,5.7,84.6,3.0
5347,1446,2025-07-01,7.3,70.0,6.5
5348,1446,2025-08-01,9.7,75.8,6.7
5349,1446,2025-09-01,8.6,88.3,8.6
5350,1446,2025-10-01,5.2,89.8,4.9
5351,1446,2025-11-01,4.9,66.5,4.4
5352,1446,2025-12-01,6.9,64.8,7.2
5353,1447,2025-01-01,9.2,69.9,8.6
5354,1447,2025-02-01,8.0,61.4,7.8
5355,1447,2025-03-01,8.4,78.2,9.4
5356,1447,2025-04-01,7.9,67.9,7.8
5357,1447,2025-05-01,5.7,80.6,5.9
5358,1447,2025-06-01,6.8,77.2,8.1
5359,1447,2025-07-01,6.1,64.9,5.8
5360,1447,2025-08-01,7.3,69.0,5.2
5361,1447,2025-09-01,3.3,87.9,2.2
5362,1447,2025-10-01,7.0,64.9,6.9
5363,1447,2025-11-01,7.1,60.7,6.4
5364,1447,2025-12-01,7.3,81.4,6.9
5365,1448,2025-01-01,7.3,84.6,6.8
5366,1448,2025-02-01,8.5,78.9,8.2
5367,1448,2025-03-01,6.6,76.7,8.2
5368,1448,2025-04-01,8.3,64.7,9.9
5369,1448,2025-05-01,8.7,100.0,8.2
5370,1448,2025-06-01,4.2,100.0,4.9
5371,1448,2025-07-01,6.1,67.1,7.3
5372,1448,2025-08-01,7.7,90.0,8.4
5373,1448,2025-09-01,6.8,100.0,5.7
5374,1448,2025-10-01,8.9,86.8,9.8
5375,1448,2025-11-01,6.8,70.9,7.0
5376,1448,2025-12-01,6.9,76.4,6.5
5377,1449,2025-01-01,5.1,93.0,6.1
5378,1449,2025-02-01,9.2,60.1,8.8
5379,1449,2025-03-01,5.8,66.4,5.8
5380,1449,2025-04-01,7.5,77.3,9.1
5381,1449,2025-05-01,9.9,69.2,10.0
5382,1449,2025-06-01,7.8,82.9,7.6
5383,1449,2025-07-01,7.3,71.9,8.5
5384,1449,2025-08-01,5.6,83.1,7.1
5385,1449,2025-09-01,7.7,44.7,7.4
5386,1449,2025-10-01,6.8,86.4,6.1
5387,1449,2025-11-01,7.9,57.2,9.9
5388,1449,2025-12-01,8.1,92.7,6.7
5389,1450,2025-01-01,4.8,85.9,4.9
5390,1450,2025-02-01,7.1,67.8,7.1
5391,1450,2025-03-01,6.3,61.8,5.4
5392,1450,2025-04-01,9.8,73.7,10.0
5393,1450,2025-05-01,5.8,99.3,7.3
5394,1450,2025-06-01,6.2,65.7,6.8
5395,1450,2025-07-01,6.6,48.5,5.4
5396,1450,2025-08-01,6.5,93.6,7.2
5397,1450,2025-09-01,7.6,58.9,7.4
5398,1450,2025-10-01,6.6,62.7,7.7
5399,1450,2025-11-01,8.0,76.9,5.9
5400,1450,2025-12-01,7.8,85.9,8.8
5401,1451,2025-01-01,6.2,74.8,6.7
5402,1451,2025-02-01,6.6,100.0,7.3
5403,1451,2025-03-01,6.8,58.5,7.9
5404,1451,2025-04-01,3.9,69.4,2.9
5405,1451,2025-05-01,6.0,100.0,5.4
5406,1451,2025-06-01,5.8,94.0,4.9
5407,1451,2025-07-01,7.8,77.5,8.8
5408,1451,2025-08-01,6.0,62.5,5.8
5409,1451,2025-09-01,8.7,92.0,8.1
5410,1451,2025-10-01,7.9,63.7,6.6
5411,1451,2025-11-01,6.7,65.6,8.2
5412,1451,2025-12-01,5.2,76.9,5.8
5413,1452,2025-01-01,4.8,83.7,3.7
5414,1452,2025-02-01,7.5,71.8,7.3
5415,1452,2025-03-01,10.0,91.4,9.7
5416,1452,2025-04-01,5.8,92.1,6.8
5417,1452,2025-05-01,7.5,66.9,7.2
5418,1452,2025-06-01,10.0,86.4,10.0
5419,1452,2025-07-01,5.8,88.5,5.3
5420,1452,2025-08-01,5.8,90.3,5.3
5421,1452,2025-09-01,4.4,95.5,5.5
5422,1452,2025-10-01,6.8,69.0,5.9
5423,1452,2025-11-01,7.9,86.5,7.7
5424,1452,2025-12-01,5.8,70.9,6.9
5425,1453,2025-01-01,8.6,84.3,8.1
5426,1453,2025-02-01,5.5,95.5,5.4
5427,1453,2025-03-01,6.5,87.6,5.6
5428,1453,2025-04-01,7.7,80.0,10.0
5429,1453,2025-05-01,6.5,98.5,7.3
5430,1453,2025-06-01,6.1,84.2,7.3
5431,1453,2025-07-01,9.0,59.1,9.5
5432,1453,2025-08-01,7.0,50.9,4.1
5433,1453,2025-09-01,6.2,62.9,5.5
5434,1453,2025-10-01,6.3,81.0,6.0
5435,1453,2025-11-01,8.2,70.9,8.0
5436,1453,2025-12-01,5.6,75.8,6.8
5437,1454,2025-01-01,8.0,73.0,8.3
5438,1454,2025-02-01,7.5,77.6,6.8
5439,1454,2025-03-01,5.5,67.0,3.9
5440,1454,2025-04-01,6.7,78.1,6.0
5441,1454,2025-05-01,7.1,99.2,7.3
5442,1454,2025-06-01,4.1,73.8,3.4
5443,1454,2025-07-01,6.3,65.9,6.9
5444,1454,2025-08-01,5.6,47.7,5.8
5445,1454,2025-09-01,,100.0,6.7
5446,1454,2025-10-01,5.5,97.0,4.4
5447,1454,2025-11-01,7.3,98.6,7.0
5448,1454,2025-12-01,7.3,91.8,6.7
5449,1455,2025-01-01,5.9,87.2,4.8
5450,1455,2025-02-01,6.5,54.8,5.7
5451,1455,2025-03-01,6.1,39.8,5.9
5452,1455,2025-04-01,6.4,64.9,7.9
5453,1455,2025-05-01,4.8,56.8,5.5
5454,1455,2025-06-01,6.1,63.6,5.8
5455,1455,2025-07-01,7.8,73.8,7.6
5456,1455,2025-08-01,8.1,78.4,7.0
5457,1455,2025-09-01,7.4,100.0,7.8
5458,1455,2025-10-01,7.6,76.6,8.2
5459,1455,2025-11-01,8.7,60.8,7.9
5460,1455,2025-12-01,8.5,63.2,7.7
5461,1456,2025-01-01,7.3,81.4,7.7
5462,1456,2025-02-01,7.3,150.0,6.6
5463,1456,2025-03-01,7.1,73.1,8.0
5464,1456,2025-04-01,7.9,66.2,8.2
5465,1456,2025-05-01,8.4,60.3,8.6
5466,1456,2025-06-01,4.8,76.8,6.0
5467,1456,2025-07-01,7.7,80.8,7.8
5468,1456,2025-08-01,5.9,55.1,7.1
5469,1456,2025-09-01,6.8,95.6,8.4
5470,1456,2025-10-01,8.3,81.9,10.0
5471,1456,2025-11-01,7.2,65.7,5.9
5472,1456,2025-12-01,8.0,87.5,7.6
5473,1457,2025-01-01,6.6,71.2,7.0
5474,1457,2025-02-01,7.4,89.8,9.0
5475,1457,2025-03-01,7.7,92.4,6.9
5476,1457,2025-04-01,6.4,76.2,5.5
5477,1457,2025-05-01,9.0,100.0,8.2
5478,1457,2025-06-01,5.5,73.0,5.1
5479,1457,2025-07-01,8.6,74.6,8.5
5480,1457,2025-08-01,8.2,85.7,7.7
5481,1457,2025-09-01,5.0,84.2,6.3
5482,1457,2025-10-01,6.9,50.5,6.1
5483,1457,2025-11-01,5.8,56.7,6.9
5484,1457,2025-12-01,5.1,86.4,4.7
5485,1458,2025-01-01,8.5,87.0,8.4
5486,1458,2025-02-01,9.8,49.3,10.0
5487,1458,2025-03-01,8.2,48.5,6.2
5488,1458,2025-04-01,7.7,66.3,8.8
5489,1458,2025-05-01,7.1,71.7,5.7
5490,1458,2025-06-01,4.1,47.0,3.3
5491,1458,2025-07-01,7.8,62.9,7.6
5492,1458,2025-08-01,7.9,97.3,8.2
5493,1458,2025-09-01,8.2,63.0,7.6
5494,1458,2025-10-01,7.2,72.6,7.1
5495,1458,2025-11-01,6.2,82.7,6.5
5496,1458,2025-12-01,6.1,87.6,7.8
5497,1459,2025-01-01,8.1,62.1,8.6
5498,1459,2025-02-01,7.8,86.3,7.9
5499,1459,2025-03-01,7.7,98.3,7.1
5500,1459,2025-04-01,8.0,64.7,7.5
5501,1459,2025-05-01,7.8,77.2,8.2
5502,1459,2025-06-01,8.3,52.2,9.2
5503,1459,2025-07-01,6.9,68.8,6.6
5504,1459,2025-08-01,6.6,65.3,6.7
5505,1459,2025-09-01,6.6,86.1,5.6
5506,1459,2025-10-01,7.5,63.0,8.2
5507,1459,2025-11-01,6.4,78.0,5.9
5508,1459,2025-12-01,5.8,80.1,6.6
5509,1460,2025-01-01,7.1,51.5,6.1
5510,1460,2025-02-01,7.7,67.1,7.8
5511,1460,2025-03-01,8.9,90.3,8.6
5512,1460,2025-04-01,6.3,54.2,6.4
5513,1460,2025-05-01,8.2,84.3,9.4
5514,1460,2025-06-01,8.1,73.9,8.9
5515,1460,2025-07-01,5.9,66.6,5.1
5516,1460,2025-08-01,8.1,81.9,7.4
5517,1460,2025-09-01,6.5,100.0,6.4
5518,1460,2025-10-01,5.7,85.7,6.2
5519,1460,2025-11-01,7.3,77.9,7.7
5520,1460,2025-12-01,8.9,75.9,9.4
5521,1461,2025-01-01,6.9,55.2,5.4
5522,1461,2025-02-01,7.9,49.0,8.5
5523,1461,2025-03-01,8.1,86.7,8.5
5524,1461,2025-04-01,8.9,90.4,8.2
5525,1461,2025-05-01,10.0,80.2,9.3
5526,1461,2025-06-01,8.9,96.5,8.3
5527,1461,2025-07-01,4.9,59.2,5.0
5528,1461,2025-08-01,7.3,64.3,7.9
5529,1461,2025-09-01,8.3,78.0,9.5
5530,1461,2025-10-01,7.1,91.9,5.7
5531,1461,2025-11-01,6.8,68.2,6.5
5532,1461,2025-12-01,7.9,74.5,5.4
5533,1462,2025-01-01,7.9,74.5,7.8
5534,1462,2025-02-01,7.4,83.4,7.2
5535,1462,2025-03-01,6.7,71.6,5.6
5536,1462,2025-04-01,6.8,90.8,7.3
5537,1462,2025-05-01,6.0,55.2,7.1
5538,1462,2025-06-01,4.8,77.6,4.7
5539,1462,2025-07-01,6.4,83.0,6.1
5540,1462,2025-08-01,7.0,90.8,7.4
5541,1462,2025-09-01,6.6,63.3,8.3
5542,1462,2025-10-01,7.0,85.9,6.6
5543,1462,2025-11-01,5.0,65.3,6.0
5544,1462,2025-12-01,4.6,74.9,4.8
5545,1463,2025-01-01,5.4,60.2,6.2
5546,1463,2025-02-01,9.7,92.9,9.3
5547,1463,2025-03-01,7.0,74.3,7.0
5548,1463,2025-04-01,7.0,88.2,6.4
5549,1463,2025-05-01,6.1,94.5,5.4
5550,1463,2025-06-01,4.6,94.4,5.3
5551,1463,2025-07-01,5.6,81.5,6.9
5552,1463,2025-08-01,7.4,80.6,7.9
5553,1463,2025-09-01,7.4,91.8,7.8
5554,1463,2025-10-01,9.3,89.0,8.7
5555,1463,2025-11-01,5.9,81.7,5.5
5556,1463,2025-12-01,6.6,100.0,5.5
5557,1464,2025-01-01,7.5,66.9,7.3
5558,1464,2025-02-01,8.1,69.1,9.3
5559,1464,2025-03-01,8.9,80.8,9.3
5560,1464,2025-04-01,8.3,150.0,10.0
5561,1464,2025-05-01,6.4,70.1,6.0
5562,1464,2025-06-01,10.0,60.8,10.0
5563,1464,2025-07-01,7.1,79.1,8.3
5564,1464,2025-08-01,5.9,62.4,5.8
5565,1464,2025-09-01,6.1,67.6,4.9
5566,1464,2025-10-01,5.6,51.2,5.3
5567,1464,2025-11-01,4.5,73.1,5.2
5568,1464,2025-12-01,7.7,84.8,8.9
5569,1465,2025-01-01,8.1,78.3,6.4
5570,1465,2025-02-01,8.6,79.9,7.7
5571,1465,2025-03-01,5.6,57.3,6.2
5572,1465,2025-04-01,6.2,69.2,5.6
5573,1465,2025-05-01,6.9,57.4,4.6
5574,1465,2025-06-01,8.6,67.1,9.2
5575,1465,2025-07-01,5.8,70.1,6.3
5576,1465,2025-08-01,6.3,76.2,7.4
5577,1465,2025-09-01,8.6,76.4,8.2
5578,1465,2025-10-01,9.8,83.6,10.0
5579,1465,2025-11-01,7.8,84.8,8.2
5580,1465,2025-12-01,6.4,100.0,6.7
5581,1466,2025-01-01,8.7,88.8,6.6
5582,1466,2025-02-01,7.3,68.1,7.0
5583,1466,2025-03-01,5.6,51.7,6.0
5584,1466,2025-04-01,6.9,70.4,7.4
5585,1466,2025-05-01,8.7,74.2,8.4
5586,1466,2025-06-01,7.9,84.5,8.2
5587,1466,2025-07-01,9.5,64.0,8.3
5588,1466,2025-08-01,6.8,81.7,6.0
5589,1466,2025-09-01,5.9,93.6,5.4
5590,1466,2025-10-01,7.5,100.0,7.4
5591,1466,2025-11-01,7.6,64.7,8.4
5592,1466,2025-12-01,6.5,99.1,6.8
5593,1467,2025-01-01,5.9,52.0,6.2
5594,1467,2025-02-01,6.2,83.1,4.2
5595,1467,2025-03-01,8.2,78.8,8.5
5596,1467,2025-04-01,8.3,89.0,8.0
5597,1467,2025-05-01,7.0,53.1,7.5
5598,1467,2025-06-01,5.9,98.5,4.9
5599,1467,2025-07-01,7.3,77.3,6.8
5600,1467,2025-08-01,8.8,88.2,10.0
5601,1467,2025-09-01,6.6,84.3,5.5
5602,1467,2025-10-01,6.3,44.3,6.7
5603,1467,2025-11-01,9.9,64.1,8.7
5604,1467,2025-12-01,7.8,36.4,7.7
5605,1468,2025-01-01,10.0,100.0,9.1
5606,1468,2025-02-01,6.3,74.1,5.5
5607,1468,2025-03-01,10.0,98.3,10.0
5608,1468,2025-04-01,8.1,87.7,8.6
5609,1468,2025-05-01,8.0,78.6,8.3
5610,1468,2025-06-01,5.7,60.1,3.7
5611,1468,2025-07-01,5.8,81.1,7.0
5612,1468,2025-08-01,6.4,71.3,5.9
5613,1468,2025-09-01,6.9,67.1,7.2
5614,1468,2025-10-01,5.8,81.4,6.4
5615,1468,2025-11-01,9.1,69.2,9.3
5616,1468,2025-12-01,7.7,50.0,7.3
5617,1469,2025-01-01,7.5,93.8,7.2
5618,1469,2025-02-01,5.6,45.8,5.9
5619,1469,2025-03-01,7.3,47.6,8.7
5620,1469,2025-04-01,8.4,79.3,8.7
5621,1469,2025-05-01,9.2,69.3,8.8
5622,1469,2025-06-01,7.9,87.3,6.7
5623,1469,2025-07-01,6.8,87.4,6.9
5624,1469,2025-08-01,8.7,95.1,8.5
5625,1469,2025-09-01,7.5,78.1,7.7
5626,1469,2025-10-01,7.9,92.9,5.7
5627,1469,2025-11-01,5.4,59.0,5.1
5628,1469,2025-12-01,8.3,61.3,8.6
5629,1470,2025-01-01,5.6,81.9,6.2
5630,1470,2025-02-01,5.3,72.8,6.0
5631,1470,2025-03-01,,54.5,7.1
5632,1470,2025-04-01,6.7,78.8,7.8
5633,1470,2025-05-01,5.9,99.8,7.3
5634,1470,2025-06-01,7.5,66.3,7.6
5635,1470,2025-07-01,8.1,68.5,8.4
5636,1470,2025-08-01,6.7,94.5,7.4
5637,1470,2025-09-01,9.0,77.2,9.9
5638,1470,2025-10-01,7.0,83.0,7.7
5639,1470,2025-11-01,6.7,97.0,7.4
5640,1470,2025-12-01,7.8,70.1,8.8
5641,1471,2025-01-01,5.2,77.8,7.0
5642,1471,2025-02-01,8.5,65.6,9.7
5643,1471,2025-03-01,5.1,30.0,5.4
5644,1471,2025-04-01,5.9,67.2,4.4
5645,1471,2025-05-01,8.1,64.1,8.3
5646,1471,2025-06-01,6.5,71.6,5.2
5647,1471,2025-07-01,8.6,77.9,9.4
5648,1471,2025-08-01,5.6,72.8,8.2
5649,1471,2025-09-01,9.5,53.0,9.4
5650,1471,2025-10-01,6.0,92.4,4.8
5651,1471,2025-11-01,4.7,67.5,5.1
5652,1471,2025-12-01,8.0,93.4,6.3
5653,1472,2025-01-01,7.1,70.6,7.9
5654,1472,2025-02-01,8.2,91.1,8.4
5655,1472,2025-03-01,6.8,64.6,6.4
5656,1472,2025-04-01,5.0,72.2,6.3
5657,1472,2025-05-01,6.3,87.7,6.6
5658,1472,2025-06-01,9.6,70.2,8.7
5659,1472,2025-07-01,7.2,54.8,6.3
5660,1472,2025-08-01,6.5,83.4,6.5
5661,1472,2025-09-01,7.2,81.6,9.0
5662,1472,2025-10-01,6.4,87.5,5.8
5663,1472,2025-11-01,8.2,65.5,7.0
5664,1472,2025-12-01,7.3,75.9,6.3
5665,1473,2025-01-01,9.3,49.7,9.9
5666,1473,2025-02-01,7.2,67.4,5.3
5667,1473,2025-03-01,7.4,60.8,8.3
5668,1473,2025-04-01,8.5,92.5,9.6
5669,1473,2025-05-01,6.5,79.3,7.1
5670,1473,2025-06-01,6.3,81.9,6.7
5671,1473,2025-07-01,9.5,84.9,8.2
5672,1473,2025-08-01,7.5,88.9,8.6
5673,1473,2025-09-01,6.9,66.1,7.8
5674,1473,2025-10-01,7.0,52.7,7.1
5675,1473,2025-11-01,9.3,52.0,9.0
5676,1473,2025-12-01,3.8,82.7,4.1
5677,1474,2025-01-01,8.2,94.5,9.1
5678,1474,2025-02-01,7.1,81.1,7.1
5679,1474,2025-03-01,8.0,66.3,8.4
5680,1474,2025-04-01,10.0,61.5,10.0
5681,1474,2025-05-01,5.7,68.0,4.6
5682,1474,2025-06-01,8.5,61.7,9.7
5683,1474,2025-07-01,6.6,85.6,5.3
5684,1474,2025-08-01,7.5,68.4,8.7
5685,1474,2025-09-01,5.1,67.8,5.7
5686,1474,2025-10-01,8.8,49.4,9.1
5687,1474,2025-11-01,6.8,54.4,5.3
5688,1474,2025-12-01,7.8,78.5,8.6
5689,1475,2025-01-01,8.5,66.0,9.0
5690,1475,2025-02-01,6.2,52.5,7.4
5691,1475,2025-03-01,5.5,64.6,4.7
5692,1475,2025-04-01,6.7,68.7,6.1
5693,1475,2025-05-01,6.5,62.0,6.6
5694,1475,2025-06-01,7.6,93.5,7.0
5695,1475,2025-07-01,7.8,81.0,8.7
5696,1475,2025-08-01,7.4,97.7,9.1
5697,1475,2025-09-01,6.5,56.0,6.9
5698,1475,2025-10-01,5.1,84.4,6.0
5699,1475,2025-11-01,5.6,82.1,5.2
5700,1475,2025-12-01,5.7,83.6,6.3
5701,1476,2025-01-01,6.6,75.5,6.0
5702,1476,2025-02-01,5.3,73.1,5.8
5703,1476,2025-03-01,8.0,73.7,7.7
5704,1476,2025-04-01,7.6,56.4,6.3
5705,1476,2025-05-01,6.5,72.1,7.5
5706,1476,2025-06-01,6.3,79.7,6.2
5707,1476,2025-07-01,8.4,78.1,8.4
5708,1476,2025-08-01,,93.2,5.3
5709,1476,2025-09-01,9.7,77.6,9.4
5710,1476,2025-10-01,9.3,74.2,10.0
5711,1476,2025-11-01,4.6,74.7,5.1
5712,1476,2025-12-01,6.2,85.7,8.0
5713,1477,2025-01-01,9.8,88.5,10.0
5714,1477,2025-02-01,7.2,70.0,7.8
5715,1477,2025-03-01,6.5,73.9,4.8
5716,1477,2025-04-01,6.6,87.3,5.7
5717,1477,2025-05-01,7.0,96.6,8.6
5718,1477,2025-06-01,7.2,50.7,5.9
5719,1477,2025-07-01,8.5,77.6,8.4
5720,1477,2025-08-01,7.5,79.4,7.5
5721,1477,2025-09-01,10.0,79.7,9.9
5722,1477,2025-10-01,5.8,78.8,5.5
5723,1477,2025-11-01,7.5,60.6,6.6
5724,1477,2025-12-01,6.3,71.5,6.7
5725,1478,2025-01-01,7.4,78.1,7.0
5726,1478,2025-02-01,6.4,85.0,7.1
5727,1478,2025-03-01,7.3,70.6,5.6
5728,1478,2025-04-01,7.9,78.0,7.0
5729,1478,2025-05-01,7.0,81.8,8.7
5730,1478,2025-06-01,9.3,86.9,9.1
5731,1478,2025-07-01,7.8,83.4,9.7
5732,1478,2025-08-01,7.4,76.7,7.3
5733,1478,2025-09-01,5.5,71.9,4.5
5734,1478,2025-10-01,6.9,63.5,6.2
5735,1478,2025-11-01,7.1,91.4,7.2
5736,1478,2025-12-01,7.6,95.7,7.9
5737,1479,2025-01-01,8.2,90.7,8.0
5738,1479,2025-02-01,6.5,65.0,6.9
5739,1479,2025-03-01,5.0,100.0,4.4
5740,1479,2025-04-01,6.3,72.7,6.8
5741,1479,2025-05-01,5.7,80.0,4.0
5742,1479,2025-06-01,7.4,85.8,7.9
5743,1479,2025-07-01,6.0,50.2,5.4
5744,1479,2025-08-01,9.5,76.1,10.0
5745,1479,2025-09-01,5.9,93.5,5.8
5746,1479,2025-10-01,9.2,57.0,8.1
5747,1479,2025-11-01,7.2,69.4,7.3
5748,1479,2025-12-01,6.1,47.1,6.4
5749,1480,2025-01-01,7.2,73.4,5.9
5750,1480,2025-02-01,6.8,68.5,7.1
