Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours,Year,Month,Month_Name,Day_Name,Day_Type
74872,1357,2025-04-21,WFH,7.8,1.2,2025,4,April,Monday,Weekday
74873,1357,2025-03-25,Present,7.9,1.1,2025,3,March,Tuesday,Weekday
74874,1357,2025-09-23,Present,7.4,1.8,2025,9,September,Tuesday,Weekday
74875,1357,2025-04-02,Present,8.4,0.7,2025,4,April,Wednesday,Weekday
74876,1357,2025-04-22,WFH,8.2,0.5,2025,4,April,Tuesday,Weekday
74877,1357,2025-09-12,Present,7.7,2.3,2025,9,September,Friday,Weekday
74878,1357,2025-10-16,Leave,0.0,0.0,2025,10,October,Thursday,Weekday
74879,1357,2025-12-30,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
74880,1357,2025-09-29,Present,7.1,0.4,2025,9,September,Monday,Weekday
74881,1357,2025-08-25,Present,8.4,0.0,2025,8,August,Monday,Weekday
74882,1357,2025-07-16,Leave,0.0,0.0,2025,7,July,Wednesday,Weekday
74883,1357,2025-08-07,WFH,9.0,0.0,2025,8,August,Thursday,Weekday
74884,1357,2025-03-03,Present,7.8,1.4,2025,3,March,Monday,Weekday
74885,1357,2025-09-17,Present,9.0,1.8,2025,9,September,Wednesday,Weekday
74886,1357,2025-10-20,Absent,0.0,0.0,2025,10,October,Monday,Weekday
74887,1357,2025-02-03,WFH,8.0,0.0,2025,2,February,Monday,Weekday
74888,1357,2025-08-29,Leave,0.0,0.0,2025,8,August,Friday,Weekday
74889,1357,2025-03-11,Present,9.3,0.0,2025,3,March,Tuesday,Weekday
74890,1357,2025-01-31,Leave,0.0,0.0,2025,1,January,Friday,Weekday
74891,1357,2025-07-02,Leave,0.0,0.0,2025,7,July,Wednesday,Weekday
74892,1357,2025-10-10,Leave,0.0,0.0,2025,10,October,Friday,Weekday
74893,1357,2025-05-01,Present,7.5,1.8,2025,5,May,Thursday,Weekday
74894,1357,2025-07-22,Present,8.4,1.5,2025,7,July,Tuesday,Weekday
74895,1357,2025-07-17,Present,8.8,0.0,2025,7,July,Thursday,Weekday
74896,1357,2025-01-14,Present,7.7,1.5,2025,1,January,Tuesday,Weekday
74897,1357,2025-01-22,Present,7.1,0.2,2025,1,January,Wednesday,Weekday
74898,1357,2025-12-22,Present,7.1,0.8,2025,12,December,Monday,Weekday
74899,1357,2025-07-24,WFH,9.4,0.9,2025,7,July,Thursday,Weekday
74900,1357,2025-06-10,Present,9.3,0.5,2025,6,June,Tuesday,Weekday
74901,1357,2025-04-29,Present,8.1,1.6,2025,4,April,Tuesday,Weekday
74902,1357,2025-12-23,Present,8.4,0.0,2025,12,December,Tuesday,Weekday
74903,1357,2025-06-04,Leave,0.0,0.0,2025,6,June,Wednesday,Weekday
74904,1357,2025-02-14,WFH,8.9,0.0,2025,2,February,Friday,Weekday
74905,1357,2025-01-20,Present,7.1,1.2,2025,1,January,Monday,Weekday
74906,1357,2025-03-10,Present,8.1,0.0,2025,3,March,Monday,Weekday
74907,1357,2025-07-15,Present,8.6,0.0,2025,7,July,Tuesday,Weekday
74908,1357,2025-05-26,Absent,0.0,0.0,2025,5,May,Monday,Weekday
74909,1357,2025-04-28,Present,8.7,1.4,2025,4,April,Monday,Weekday
74910,1357,2025-11-07,Leave,0.0,0.0,2025,11,November,Friday,Weekday
74911,1357,2025-01-02,Present,8.3,1.2,2025,1,January,Thursday,Weekday
74912,1357,2025-05-12,Present,8.6,0.9,2025,5,May,Monday,Weekday
74913,1357,2025-01-16,Present,7.6,1.5,2025,1,January,Thursday,Weekday
74914,1357,2025-07-03,Present,7.0,0.5,2025,7,July,Thursday,Weekday
74915,1357,2025-06-17,WFH,8.9,2.3,2025,6,June,Tuesday,Weekday
74916,1357,2025-07-04,Leave,0.0,0.0,2025,7,July,Friday,Weekday
74917,1357,2025-06-27,Present,8.7,0.8,2025,6,June,Friday,Weekday
74918,1357,2025-11-03,Present,7.4,0.1,2025,11,November,Monday,Weekday
74919,1357,2025-11-18,WFH,7.5,0.8,2025,11,November,Tuesday,Weekday
74920,1357,2025-09-18,Present,7.8,1.8,2025,9,September,Thursday,Weekday
74921,1357,2025-05-29,Present,9.2,0.9,2025,5,May,Thursday,Weekday
74922,1357,2025-03-14,Leave,0.0,0.0,2025,3,March,Friday,Weekday
74923,1357,2025-04-18,Present,7.1,0.4,2025,4,April,Friday,Weekday
74924,1357,2025-07-29,Present,8.8,0.0,2025,7,July,Tuesday,Weekday
74925,1357,2025-04-04,WFH,9.4,0.7,2025,4,April,Friday,Weekday
74926,1357,2025-12-10,Present,8.2,0.7,2025,12,December,Wednesday,Weekday
74927,1357,2025-07-14,Present,7.4,0.7,2025,7,July,Monday,Weekday
74928,1357,2025-08-19,Present,8.3,2.1,2025,8,August,Tuesday,Weekday
74929,1357,2025-07-10,Leave,0.0,0.0,2025,7,July,Thursday,Weekday
74930,1357,2025-10-03,Present,7.9,1.5,2025,10,October,Friday,Weekday
74931,1357,2025-01-01,Present,9.3,0.4,2025,1,January,Wednesday,Weekday
74932,1357,2025-12-08,Present,7.7,0.9,2025,12,December,Monday,Weekday
74933,1357,2025-10-09,Leave,0.0,0.0,2025,10,October,Thursday,Weekday
74934,1357,2025-08-13,Leave,0.0,0.0,2025,8,August,Wednesday,Weekday
74935,1357,2025-07-21,Present,8.2,1.1,2025,7,July,Monday,Weekday
74936,1357,2025-08-27,Leave,0.0,0.0,2025,8,August,Wednesday,Weekday
74937,1357,2025-12-12,Present,8.0,0.6,2025,12,December,Friday,Weekday
74938,1357,2025-12-04,Present,9.0,1.5,2025,12,December,Thursday,Weekday
74939,1357,2025-09-15,Present,7.3,0.0,2025,9,September,Monday,Weekday
74940,1357,2025-06-05,Present,9.2,1.8,2025,6,June,Thursday,Weekday
74941,1357,2025-06-23,Present,9.5,1.3,2025,6,June,Monday,Weekday
74942,1357,2025-11-10,Present,8.0,1.2,2025,11,November,Monday,Weekday
74943,1357,2025-09-01,Present,7.7,0.8,2025,9,September,Monday,Weekday
74944,1357,2025-08-28,Present,8.7,0.7,2025,8,August,Thursday,Weekday
74945,1357,2025-09-30,Leave,0.0,0.0,2025,9,September,Tuesday,Weekday
74946,1357,2025-08-11,Present,8.2,0.9,2025,8,August,Monday,Weekday
74947,1357,2025-06-24,Present,8.2,1.4,2025,6,June,Tuesday,Weekday
74948,1357,2025-05-23,Present,9.0,0.9,2025,5,May,Friday,Weekday
74949,1357,2025-06-20,Leave,0.0,0.0,2025,6,June,Friday,Weekday
74950,1357,2025-08-21,WFH,7.9,1.7,2025,8,August,Thursday,Weekday
74951,1357,2025-12-29,Present,9.5,0.1,2025,12,December,Monday,Weekday
74952,1357,2025-05-15,Present,8.8,0.0,2025,5,May,Thursday,Weekday
74953,1357,2025-12-09,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
74954,1357,2025-10-23,Present,7.5,1.7,2025,10,October,Thursday,Weekday
74955,1357,2025-12-18,Present,8.4,0.4,2025,12,December,Thursday,Weekday
74956,1357,2025-11-11,Leave,0.0,0.0,2025,11,November,Tuesday,Weekday
74957,1357,2025-04-07,Present,7.5,2.0,2025,4,April,Monday,Weekday
74958,1357,2025-08-20,Present,8.8,1.8,2025,8,August,Wednesday,Weekday
74959,1357,2025-06-18,Present,8.0,0.0,2025,6,June,Wednesday,Weekday
74960,1357,2025-11-25,Present,9.1,0.0,2025,11,November,Tuesday,Weekday
74961,1357,2025-08-06,Present,8.3,0.2,2025,8,August,Wednesday,Weekday
74962,1357,2025-03-07,Present,7.5,1.9,2025,3,March,Friday,Weekday
74963,1357,2025-08-15,Present,9.5,0.8,2025,8,August,Friday,Weekday
74964,1357,2025-04-11,Present,7.5,0.7,2025,4,April,Friday,Weekday
74965,1357,2025-06-30,Present,8.8,3.7,2025,6,June,Monday,Weekday
74966,1357,2025-12-01,Present,8.9,0.3,2025,12,December,Monday,Weekday
74967,1357,2025-08-08,Present,8.1,1.9,2025,8,August,Friday,Weekday
74968,1357,2025-10-06,Present,7.6,1.4,2025,10,October,Monday,Weekday
74969,1357,2025-11-17,Leave,0.0,0.0,2025,11,November,Monday,Weekday
74970,1357,2025-07-31,Present,9.1,1.0,2025,7,July,Thursday,Weekday
74971,1358,2025-08-06,Present,9.4,0.3,2025,8,August,Wednesday,Weekday
74972,1358,2025-10-07,Present,8.2,0.2,2025,10,October,Tuesday,Weekday
74973,1358,2025-02-26,Present,7.8,0.6,2025,2,February,Wednesday,Weekday
74974,1358,2025-02-13,Present,9.0,0.7,2025,2,February,Thursday,Weekday
74975,1358,2025-07-04,Present,7.1,0.6,2025,7,July,Friday,Weekday
74976,1358,2025-08-29,Present,8.7,1.2,2025,8,August,Friday,Weekday
74977,1358,2025-10-23,Present,8.4,1.6,2025,10,October,Thursday,Weekday
74978,1358,2025-03-13,Present,7.8,1.5,2025,3,March,Thursday,Weekday
74979,1358,2025-02-05,Present,8.5,2.3,2025,2,February,Wednesday,Weekday
74980,1358,2025-12-25,Present,8.4,2.1,2025,12,December,Thursday,Weekday
74981,1358,2025-02-24,Present,8.6,0.0,2025,2,February,Monday,Weekday
74982,1358,2025-03-25,Absent,0.0,0.0,2025,3,March,Tuesday,Weekday
74983,1358,2025-02-17,Present,7.5,0.1,2025,2,February,Monday,Weekday
74984,1358,2025-12-17,Present,8.1,0.5,2025,12,December,Wednesday,Weekday
74985,1358,2025-11-05,Present,7.7,2.3,2025,11,November,Wednesday,Weekday
74986,1358,2025-04-21,Present,8.8,0.3,2025,4,April,Monday,Weekday
74987,1358,2025-09-23,Present,8.2,0.5,2025,9,September,Tuesday,Weekday
74988,1358,2025-12-15,Present,7.6,1.8,2025,12,December,Monday,Weekday
74989,1358,2025-04-18,Present,8.3,0.4,2025,4,April,Friday,Weekday
74990,1358,2025-01-03,Present,8.8,0.6,2025,1,January,Friday,Weekday
74991,1358,2025-03-24,Present,7.5,0.0,2025,3,March,Monday,Weekday
74992,1358,2025-03-31,Present,8.9,1.8,2025,3,March,Monday,Weekday
74993,1358,2025-01-30,Present,8.6,0.1,2025,1,January,Thursday,Weekday
74994,1358,2025-10-30,Present,7.1,1.0,2025,10,October,Thursday,Weekday
74995,1358,2025-09-26,Present,7.9,1.7,2025,9,September,Friday,Weekday
74996,1358,2025-01-24,Absent,0.0,0.0,2025,1,January,Friday,Weekday
74997,1358,2025-02-04,Absent,0.0,0.0,2025,2,February,Tuesday,Weekday
74998,1358,2025-06-17,Present,8.3,1.1,2025,6,June,Tuesday,Weekday
74999,1358,2025-04-14,Present,8.4,1.3,2025,4,April,Monday,Weekday
75000,1358,2025-03-17,Present,7.3,2.1,2025,3,March,Monday,Weekday
75001,1358,2025-11-17,Present,7.9,0.7,2025,11,November,Monday,Weekday
75002,1358,2025-03-21,Present,8.4,0.0,2025,3,March,Friday,Weekday
75003,1358,2025-12-05,WFH,7.2,0.0,2025,12,December,Friday,Weekday
75004,1358,2025-09-18,Present,9.0,0.9,2025,9,September,Thursday,Weekday
75005,1358,2025-01-23,Present,7.6,1.0,2025,1,January,Thursday,Weekday
75006,1358,2025-01-01,Present,9.2,1.7,2025,1,January,Wednesday,Weekday
75007,1358,2025-10-10,Present,7.9,1.0,2025,10,October,Friday,Weekday
75008,1358,2025-09-09,Present,8.1,0.0,2025,9,September,Tuesday,Weekday
75009,1358,2025-05-23,Present,8.6,1.4,2025,5,May,Friday,Weekday
75010,1358,2025-02-14,Present,8.5,2.1,2025,2,February,Friday,Weekday
75011,1358,2025-05-15,Present,8.8,1.0,2025,5,May,Thursday,Weekday
75012,1358,2025-06-13,Present,7.5,3.8,2025,6,June,Friday,Weekday
75013,1358,2025-06-10,Present,8.8,0.8,2025,6,June,Tuesday,Weekday
75014,1358,2025-04-10,WFH,7.6,0.4,2025,4,April,Thursday,Weekday
75015,1358,2025-05-07,Present,8.4,0.0,2025,5,May,Wednesday,Weekday
75016,1358,2025-10-17,Present,7.3,0.6,2025,10,October,Friday,Weekday
75017,1358,2025-12-02,Present,8.5,0.4,2025,12,December,Tuesday,Weekday
75018,1358,2025-05-27,Leave,0.0,0.0,2025,5,May,Tuesday,Weekday
75019,1358,2025-04-29,Present,8.7,0.3,2025,4,April,Tuesday,Weekday
75020,1358,2025-07-21,Leave,0.0,0.0,2025,7,July,Monday,Weekday
75021,1358,2025-11-27,Present,8.1,0.9,2025,11,November,Thursday,Weekday
75022,1358,2025-09-30,Present,8.3,0.0,2025,9,September,Tuesday,Weekday
75023,1358,2025-03-06,Present,7.8,1.8,2025,3,March,Thursday,Weekday
75024,1358,2025-09-22,Present,7.4,1.4,2025,9,September,Monday,Weekday
75025,1358,2025-03-18,Absent,0.0,0.0,2025,3,March,Tuesday,Weekday
75026,1358,2025-05-28,Present,9.0,1.1,2025,5,May,Wednesday,Weekday
75027,1358,2025-11-12,Present,9.5,1.4,2025,11,November,Wednesday,Weekday
75028,1358,2025-09-03,Present,7.4,0.0,2025,9,September,Wednesday,Weekday
75029,1358,2025-11-26,Present,8.5,0.0,2025,11,November,Wednesday,Weekday
75030,1358,2025-05-13,Present,8.7,1.6,2025,5,May,Tuesday,Weekday
75031,1358,2025-01-08,Present,8.3,1.5,2025,1,January,Wednesday,Weekday
75032,1358,2025-06-06,Present,9.2,0.0,2025,6,June,Friday,Weekday
75033,1358,2025-04-07,Leave,0.0,0.0,2025,4,April,Monday,Weekday
75034,1358,2025-05-20,Present,8.1,1.8,2025,5,May,Tuesday,Weekday
75035,1358,2025-05-16,Leave,0.0,0.0,2025,5,May,Friday,Weekday
75036,1358,2025-09-29,WFH,7.8,1.1,2025,9,September,Monday,Weekday
75037,1358,2025-11-14,Present,7.1,1.3,2025,11,November,Friday,Weekday
75038,1358,2025-03-07,Present,8.5,0.4,2025,3,March,Friday,Weekday
75039,1358,2025-07-17,Present,7.9,0.0,2025,7,July,Thursday,Weekday
75040,1358,2025-04-08,Present,7.7,0.8,2025,4,April,Tuesday,Weekday
75041,1358,2025-11-21,Absent,0.0,0.0,2025,11,November,Friday,Weekday
75042,1358,2025-07-02,Leave,0.0,0.0,2025,7,July,Wednesday,Weekday
75043,1358,2025-03-11,Present,7.7,0.5,2025,3,March,Tuesday,Weekday
75044,1358,2025-11-20,Present,8.6,1.2,2025,11,November,Thursday,Weekday
75045,1358,2025-11-04,Present,9.2,1.7,2025,11,November,Tuesday,Weekday
75046,1358,2025-08-07,Present,8.2,1.2,2025,8,August,Thursday,Weekday
75047,1358,2025-12-11,Absent,0.0,0.0,2025,12,December,Thursday,Weekday
75048,1358,2025-11-03,Present,7.0,0.0,2025,11,November,Monday,Weekday
75049,1358,2025-10-28,WFH,7.4,0.5,2025,10,October,Tuesday,Weekday
75050,1358,2025-02-11,Present,8.3,0.8,2025,2,February,Tuesday,Weekday
75051,1358,2025-11-28,Leave,0.0,0.0,2025,11,November,Friday,Weekday
75052,1358,2025-04-22,Present,7.5,1.8,2025,4,April,Tuesday,Weekday
75053,1358,2025-03-10,Present,7.1,0.0,2025,3,March,Monday,Weekday
75054,1358,2025-02-10,Present,7.7,0.1,2025,2,February,Monday,Weekday
75055,1358,2025-07-11,Leave,0.0,0.0,2025,7,July,Friday,Weekday
75056,1358,2025-12-16,Present,9.3,0.0,2025,12,December,Tuesday,Weekday
75057,1358,2025-06-18,Present,8.3,0.0,2025,6,June,Wednesday,Weekday
75058,1358,2025-01-31,Present,7.8,0.7,2025,1,January,Friday,Weekday
75059,1358,2025-05-19,Present,7.3,2.3,2025,5,May,Monday,Weekday
75060,1358,2025-10-31,Present,7.2,0.7,2025,10,October,Friday,Weekday
75061,1358,2025-06-20,Present,8.5,2.1,2025,6,June,Friday,Weekday
75062,1358,2025-12-04,Present,7.3,0.7,2025,12,December,Thursday,Weekday
75063,1358,2025-01-10,Present,8.8,1.2,2025,1,January,Friday,Weekday
75064,1358,2025-10-22,Absent,0.0,0.0,2025,10,October,Wednesday,Weekday
75065,1358,2025-07-24,Present,8.8,1.2,2025,7,July,Thursday,Weekday
75066,1358,2025-07-14,Present,8.5,0.4,2025,7,July,Monday,Weekday
75067,1358,2025-05-01,Present,7.7,1.3,2025,5,May,Thursday,Weekday
75068,1358,2025-04-11,Present,8.6,0.1,2025,4,April,Friday,Weekday
75069,1358,2025-08-13,Present,8.4,0.8,2025,8,August,Wednesday,Weekday
75070,1358,2025-09-16,Present,8.9,2.1,2025,9,September,Tuesday,Weekday
75071,1358,2025-09-04,WFH,8.7,1.5,2025,9,September,Thursday,Weekday
75072,1358,2025-04-17,Present,7.9,0.0,2025,4,April,Thursday,Weekday
75073,1358,2025-07-10,Present,8.2,1.0,2025,7,July,Thursday,Weekday
75074,1358,2025-07-22,Present,9.3,1.8,2025,7,July,Tuesday,Weekday
75075,1358,2025-02-19,Present,8.7,0.0,2025,2,February,Wednesday,Weekday
75076,1358,2025-01-21,Present,8.2,1.3,2025,1,January,Tuesday,Weekday
75077,1358,2025-03-20,Leave,0.0,0.0,2025,3,March,Thursday,Weekday
75078,1358,2025-05-29,Present,8.1,0.0,2025,5,May,Thursday,Weekday
75079,1358,2025-08-22,Present,7.4,0.2,2025,8,August,Friday,Weekday
75080,1358,2025-07-29,Present,8.7,0.7,2025,7,July,Tuesday,Weekday
75081,1358,2025-02-07,Present,7.5,1.1,2025,2,February,Friday,Weekday
75082,1358,2025-12-12,Present,7.7,0.3,2025,12,December,Friday,Weekday
75083,1358,2025-09-15,Present,8.2,0.0,2025,9,September,Monday,Weekday
75084,1358,2025-06-24,Present,9.1,0.3,2025,6,June,Tuesday,Weekday
75085,1358,2025-04-15,Present,8.2,0.3,2025,4,April,Tuesday,Weekday
75086,1358,2025-12-18,Present,8.4,0.5,2025,12,December,Thursday,Weekday
75087,1358,2025-03-05,Present,7.0,0.5,2025,3,March,Wednesday,Weekday
75088,1358,2025-09-01,Absent,0.0,0.0,2025,9,September,Monday,Weekday
75089,1358,2025-02-27,Present,9.3,0.0,2025,2,February,Thursday,Weekday
75090,1358,2025-12-19,Present,7.2,1.1,2025,12,December,Friday,Weekday
75091,1358,2025-06-27,Present,8.5,1.3,2025,6,June,Friday,Weekday
75092,1358,2025-09-19,Present,7.1,0.0,2025,9,September,Friday,Weekday
75093,1358,2025-12-03,Present,7.8,1.0,2025,12,December,Wednesday,Weekday
75094,1358,2025-03-28,Present,9.4,0.0,2025,3,March,Friday,Weekday
75095,1358,2025-05-21,Leave,0.0,0.0,2025,5,May,Wednesday,Weekday
75096,1358,2025-01-07,Present,7.1,0.2,2025,1,January,Tuesday,Weekday
75097,1358,2025-08-26,Present,9.5,0.8,2025,8,August,Tuesday,Weekday
75098,1358,2025-11-11,WFH,7.8,1.1,2025,11,November,Tuesday,Weekday
75099,1358,2025-11-25,Present,8.4,0.0,2025,11,November,Tuesday,Weekday
75100,1358,2025-01-22,Absent,0.0,0.0,2025,1,January,Wednesday,Weekday
75101,1358,2025-10-02,Present,8.1,1.5,2025,10,October,Thursday,Weekday
75102,1358,2025-04-23,Leave,0.0,0.0,2025,4,April,Wednesday,Weekday
75103,1358,2025-02-28,Present,7.4,0.0,2025,2,February,Friday,Weekday
75104,1358,2025-07-31,Present,8.4,1.3,2025,7,July,Thursday,Weekday
75105,1358,2025-09-05,Present,7.1,1.5,2025,9,September,Friday,Weekday
75106,1358,2025-07-15,Leave,0.0,0.0,2025,7,July,Tuesday,Weekday
75107,1358,2025-11-13,Present,9.3,2.0,2025,11,November,Thursday,Weekday
75108,1358,2025-06-23,Present,8.3,0.6,2025,6,June,Monday,Weekday
75109,1358,2025-09-24,Present,9.2,0.6,2025,9,September,Wednesday,Weekday
75110,1358,2025-01-13,Present,9.1,1.2,2025,1,January,Monday,Weekday
75111,1358,2025-03-27,Absent,0.0,0.0,2025,3,March,Thursday,Weekday
75112,1358,2025-06-19,WFH,9.3,1.9,2025,6,June,Thursday,Weekday
75113,1358,2025-12-26,Present,8.4,1.5,2025,12,December,Friday,Weekday
75114,1358,2025-05-08,Present,9.5,1.2,2025,5,May,Thursday,Weekday
75115,1358,2025-01-20,Present,7.2,1.7,2025,1,January,Monday,Weekday
75116,1358,2025-09-08,Present,8.0,1.3,2025,9,September,Monday,Weekday
75117,1358,2025-06-02,Present,9.3,0.0,2025,6,June,Monday,Weekday
75118,1358,2025-03-14,Present,8.4,1.4,2025,3,March,Friday,Weekday
75119,1358,2025-05-09,Present,8.4,1.2,2025,5,May,Friday,Weekday
75120,1358,2025-03-19,Present,8.1,0.0,2025,3,March,Wednesday,Weekday
75121,1358,2025-12-31,Leave,0.0,0.0,2025,12,December,Wednesday,Weekday
75122,1358,2025-10-03,Present,7.8,0.0,2025,10,October,Friday,Weekday
75123,1358,2025-03-12,Present,8.1,0.2,2025,3,March,Wednesday,Weekday
75124,1358,2025-06-26,Present,9.2,0.0,2025,6,June,Thursday,Weekday
75125,1358,2025-04-25,Present,8.3,1.6,2025,4,April,Friday,Weekday
75126,1358,2025-01-16,Present,9.4,2.2,2025,1,January,Thursday,Weekday
75127,1358,2025-09-17,Present,7.4,0.6,2025,9,September,Wednesday,Weekday
75128,1358,2025-01-28,Present,9.0,0.0,2025,1,January,Tuesday,Weekday
75129,1358,2025-08-25,Present,8.2,1.7,2025,8,August,Monday,Weekday
75130,1358,2025-12-30,Present,8.9,3.4,2025,12,December,Tuesday,Weekday
75131,1358,2025-07-18,Present,9.0,0.2,2025,7,July,Friday,Weekday
75132,1358,2025-12-23,Leave,0.0,0.0,2025,12,December,Tuesday,Weekday
75133,1358,2025-08-19,Present,9.2,1.9,2025,8,August,Tuesday,Weekday
75134,1358,2025-07-16,Present,9.5,1.4,2025,7,July,Wednesday,Weekday
75135,1358,2025-08-18,Present,9.0,1.0,2025,8,August,Monday,Weekday
75136,1358,2025-11-24,WFH,9.0,0.6,2025,11,November,Monday,Weekday
75137,1358,2025-02-20,Present,7.4,0.0,2025,2,February,Thursday,Weekday
75138,1358,2025-12-22,Present,8.2,0.8,2025,12,December,Monday,Weekday
75139,1358,2025-07-01,Present,9.1,0.4,2025,7,July,Tuesday,Weekday
75140,1358,2025-05-30,Present,8.0,0.0,2025,5,May,Friday,Weekday
75141,1358,2025-05-26,Present,9.1,3.1,2025,5,May,Monday,Weekday
75142,1358,2025-05-05,Present,9.2,0.5,2025,5,May,Monday,Weekday
75143,1358,2025-11-18,Present,8.8,0.0,2025,11,November,Tuesday,Weekday
75144,1358,2025-09-25,Present,7.8,1.4,2025,9,September,Thursday,Weekday
75145,1358,2025-02-03,Present,9.1,1.6,2025,2,February,Monday,Weekday
75146,1358,2025-06-30,Present,7.3,1.5,2025,6,June,Monday,Weekday
75147,1358,2025-01-09,Present,9.2,2.4,2025,1,January,Thursday,Weekday
75148,1358,2025-07-09,Present,9.4,1.0,2025,7,July,Wednesday,Weekday
75149,1358,2025-07-30,Present,9.1,1.3,2025,7,July,Wednesday,Weekday
75150,1358,2025-03-04,Present,8.8,0.5,2025,3,March,Tuesday,Weekday
75151,1358,2025-10-24,Leave,0.0,0.0,2025,10,October,Friday,Weekday
75152,1358,2025-12-08,Present,7.4,0.0,2025,12,December,Monday,Weekday
75153,1358,2025-08-15,Present,9.0,2.6,2025,8,August,Friday,Weekday
75154,1358,2025-06-16,Present,9.1,1.0,2025,6,June,Monday,Weekday
75155,1358,2025-04-02,Leave,0.0,0.0,2025,4,April,Wednesday,Weekday
75156,1358,2025-04-24,Present,8.3,0.4,2025,4,April,Thursday,Weekday
75157,1358,2025-08-14,WFH,8.9,0.5,2025,8,August,Thursday,Weekday
75158,1358,2025-06-25,WFH,8.6,1.7,2025,6,June,Wednesday,Weekday
75159,1358,2025-07-28,Present,8.0,0.6,2025,7,July,Monday,Weekday
75160,1358,2025-09-11,Present,7.7,0.0,2025,9,September,Thursday,Weekday
75161,1358,2025-09-10,Present,7.9,0.0,2025,9,September,Wednesday,Weekday
75162,1358,2025-02-25,Absent,0.0,0.0,2025,2,February,Tuesday,Weekday
75163,1358,2025-04-16,Present,8.9,1.9,2025,4,April,Wednesday,Weekday
75164,1358,2025-07-25,Present,7.7,0.4,2025,7,July,Friday,Weekday
75165,1358,2025-01-02,Present,7.6,0.0,2025,1,January,Thursday,Weekday
75166,1358,2025-08-28,Present,9.1,0.0,2025,8,August,Thursday,Weekday
75167,1358,2025-10-21,Present,8.9,0.0,2025,10,October,Tuesday,Weekday
75168,1358,2025-04-03,Present,8.1,1.5,2025,4,April,Thursday,Weekday
75169,1358,2025-01-15,Present,8.7,0.9,2025,1,January,Wednesday,Weekday
75170,1358,2025-06-05,Present,7.8,2.1,2025,6,June,Thursday,Weekday
75171,1358,2025-12-29,Present,7.2,1.5,2025,12,December,Monday,Weekday
75172,1358,2025-08-04,Absent,0.0,0.0,2025,8,August,Monday,Weekday
75173,1358,2025-10-29,Present,7.4,0.1,2025,10,October,Wednesday,Weekday
75174,1358,2025-05-02,Leave,0.0,0.0,2025,5,May,Friday,Weekday
75175,1358,2025-01-27,Present,7.9,1.6,2025,1,January,Monday,Weekday
75176,1358,2025-02-06,WFH,8.2,0.1,2025,2,February,Thursday,Weekday
75177,1358,2025-04-09,Absent,0.0,0.0,2025,4,April,Wednesday,Weekday
75178,1358,2025-12-24,Present,8.4,1.0,2025,12,December,Wednesday,Weekday
75179,1358,2025-08-27,Present,7.0,0.8,2025,8,August,Wednesday,Weekday
75180,1358,2025-08-05,Present,8.9,0.2,2025,8,August,Tuesday,Weekday
75181,1359,2025-01-31,Present,9.1,0.2,2025,1,January,Friday,Weekday
75182,1359,2025-10-01,Absent,0.0,0.0,2025,10,October,Wednesday,Weekday
75183,1359,2025-12-12,Present,8.8,0.6,2025,12,December,Friday,Weekday
75184,1359,2025-04-16,WFH,7.6,1.5,2025,4,April,Wednesday,Weekday
75185,1359,2025-04-08,Present,8.6,1.5,2025,4,April,Tuesday,Weekday
75186,1359,2025-02-18,Present,8.9,1.8,2025,2,February,Tuesday,Weekday
